Unnamed: 0_level_0 Rk,Unnamed: 1_level_0 Player,Unnamed: 2_level_0 Nation,Unnamed: 3_level_0 Pos,Unnamed: 4_level_0 Squad,Unnamed: 5_level_0 Comp,Unnamed: 6_level_0 Age,Unnamed: 7_level_0 Born,Unnamed: 8_level_0 90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Unnamed: 21_level_0 Int,Unnamed: 22_level_0 Tkl+Int,Unnamed: 23_level_0 Clr,Unnamed: 24_level_0 Err,Unnamed: 25_level_0 Matches
1669,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,21,2002,21.3,49,36,19,23,7,12,25,48.0,13,26,10,16,30,79,25,1,Matches
1670,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,22,2002,0.8,3,2,0,3,0,0,0,,0,0,0,0,1,4,2,0,Matches
1671,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,27,1997,29.4,18,12,5,11,2,3,16,18.8,13,19,4,15,2,20,23,0,Matches
1672,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,35,1988,22.3,42,29,15,21,6,23,41,56.1,18,21,9,12,18,60,31,1,Matches
1673,Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,16,2008,0.7,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,2,0,Matches
1674,Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,22,2002,28.3,31,20,19,11,1,17,26,65.4,9,48,29,19,52,83,163,0,Matches
1675,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,19,2005,10.2,29,18,11,13,5,16,26,61.5,10,14,2,12,4,33,10,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1676,Alan Matturro,uy URU,DF,Genoa,it Serie A,19,2004,10.0,11,6,6,5,0,3,14,21.4,11,10,3,7,14,25,38,0,Matches
1677,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,26,1998,23.1,64,39,32,30,2,32,43,74.4,11,29,10,19,34,98,52,0,Matches
1678,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,27,1996,11.6,9,4,1,6,2,3,6,50.0,3,5,0,5,2,11,0,0,Matches
1679,Maurides,br BRA,FW,St. Pauli,de Bundesliga,30,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1680,Stephy Mavididi,eng ENG,FW,Leicester City,eng Premier League,26,1998,17.9,34,19,16,10,8,14,42,33.3,28,26,2,24,11,45,15,0,Matches
1681,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,26,1997,22.7,35,24,24,10,1,16,27,59.3,11,25,18,7,40,75,126,1,Matches
1682,Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,19,2005,16.7,42,29,27,13,2,26,44,59.1,18,25,6,19,26,68,48,1,Matches
1683,Keke Maximilian Topp,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,2004,2.8,3,1,0,2,1,1,2,50.0,1,0,0,0,1,4,4,0,Matches
1684,Borja Mayoral,es ESP,FW,Getafe,es La Liga,27,1997,12.4,5,4,2,2,1,3,9,33.3,6,4,0,4,2,7,6,0,Matches
1685,Senny Mayulu,fr FRA,MF,Paris S-G,fr Ligue 1,18,2006,9.0,25,16,8,14,3,8,14,57.1,6,8,3,5,5,30,12,0,Matches
1686,Noussair Mazraoui,ma MAR,DF,Manchester Utd,eng Premier League,26,1997,31.5,115,68,58,42,15,59,94,62.8,35,36,9,27,34,149,95,1,Matches
1687,Andrea Mazza,it ITA,GK,Monza,it Serie A,20,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1688,Luca Mazzitelli,it ITA,MF,Como,it Serie A,28,1995,3.7,9,6,4,5,0,5,7,71.4,2,5,2,3,3,12,10,0,Matches
1689,Pasquale Mazzocchi,it ITA,"DF,FW",Napoli,it Serie A,29,1995,7.8,15,7,7,5,3,8,15,53.3,7,5,2,3,5,20,25,0,Matches
1690,Samuel Mbangula,be BEL,FW,Juventus,it Serie A,20,2004,7.9,15,10,7,6,2,7,13,53.8,6,7,0,7,3,18,4,0,Matches
1691,Ethan Mbappé,fr FRA,"MF,FW",Lille,fr Ligue 1,17,2006,2.5,6,2,3,2,1,0,4,0.0,4,6,0,6,1,7,0,0,Matches
1692,Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,25,1998,32.3,8,5,1,3,4,1,5,20.0,4,3,0,3,1,9,1,1,Matches
1693,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,16,2008,3.8,4,2,1,2,1,3,8,37.5,5,2,0,2,2,6,2,0,Matches
1694,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,24,1999,37.9,49,31,18,15,16,21,35,60.0,14,26,3,23,14,63,55,1,Matches
1695,James Mcatee,eng ENG,"MF,FW",Manchester City,eng Premier League,21,2002,3.9,5,2,0,4,1,1,7,14.3,6,8,0,8,2,7,1,0,Matches
1696,Kasey McAteer,ie IRL,FW,Leicester City,eng Premier League,22,2001,9.5,23,16,11,9,3,14,29,48.3,15,18,2,16,5,28,15,0,Matches
1697,Oliver McBurnie,sct SCO,FW,Las Palmas,es La Liga,28,1996,20.4,15,7,5,8,2,5,12,41.7,7,15,5,10,6,21,24,0,Matches
1698,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,34,1989,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,4,Matches
1699,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,29,1994,24.7,33,24,10,14,9,13,31,41.9,18,22,2,20,14,47,18,3,Matches
1700,Scott McKenna,sct SCO,DF,Las Palmas,es La Liga,27,1996,27.4,21,13,16,5,0,9,12,75.0,3,36,28,8,9,30,163,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1701,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,25,1998,25.7,33,12,18,11,4,13,22,59.1,9,28,8,20,14,47,37,0,Matches
1702,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,25,1999,27.7,52,31,31,20,1,33,45,73.3,12,31,18,13,22,74,141,1,Matches
1703,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,24,1999,15.2,13,8,6,5,2,9,21,42.9,12,7,0,7,6,19,2,1,Matches
1704,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,27,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
1705,Scott McTominay,sct SCO,MF,Napoli,it Serie A,27,1996,32.6,43,25,12,27,4,18,36,50.0,18,22,5,17,24,67,51,0,Matches
1706,Jakov Medić,hr CRO,DF,Bochum,de Bundesliga,25,1998,17.8,13,11,9,3,1,8,18,44.4,10,32,21,11,22,35,111,4,Matches
1707,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,25,1999,28.3,44,29,22,18,4,24,42,57.1,18,30,10,20,32,76,70,0,Matches
1708,Ben Mee,eng ENG,DF,Brentford,eng Premier League,34,1989,2.0,2,2,0,2,0,1,1,100.0,0,3,3,0,4,6,7,0,Matches
1709,Jayden Meghoma,eng ENG,DF,Brentford,eng Premier League,18,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1710,Henrik Meister,dk DEN,FW,Rennes,fr Ligue 1,20,2003,0.7,2,0,0,2,0,0,0,,0,4,0,4,1,3,0,0,Matches
1711,Bamo Meïté,ci CIV,DF,Montpellier,fr Ligue 1,22,2001,4.7,5,3,2,1,2,1,2,50.0,1,3,3,0,4,9,14,3,Matches
1712,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,22,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1713,Mohamed Meité,fr FRA,FW,Rennes,fr Ligue 1,16,2007,6.0,2,0,0,2,0,1,1,100.0,0,1,0,1,0,2,5,0,Matches
1714,Mateo Mejía,es ESP,FW,Sevilla,es La Liga,21,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1715,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,27,1997,21.0,28,16,15,6,7,13,35,37.1,22,19,1,18,16,44,12,1,Matches
1716,Filippo Melegoni,it ITA,"MF,FW",Genoa,it Serie A,25,1999,1.0,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,2,0,Matches
1717,Arthur Melo,br BRA,MF,Girona,es La Liga,27,1996,10.5,25,11,8,12,5,14,27,51.9,13,5,1,4,8,33,12,1,Matches
1718,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,22,2002,18.6,30,19,15,12,3,23,39,59.0,16,25,8,17,18,48,37,2,Matches
1719,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,27,1997,17.0,24,13,6,14,4,9,24,37.5,15,14,1,13,7,31,16,1,Matches
1720,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,20,2004,9.2,30,21,16,14,0,19,29,65.5,10,9,5,4,8,38,29,1,Matches
1721,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,29,1995,11.2,17,14,7,6,4,9,12,75.0,3,11,4,7,9,26,8,1,Matches
1722,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,32,1992,6.5,15,8,4,7,4,6,14,42.9,8,8,2,6,9,24,8,0,Matches
1723,Nobel Mendy,fr FRA,DF,Betis,es La Liga,19,2004,1.2,0,0,0,0,0,0,0,,0,2,0,2,4,4,10,1,Matches
1724,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,26,1998,25.3,68,45,37,21,10,33,66,50.0,33,27,4,23,50,118,83,0,Matches
1725,Alex Meret,it ITA,GK,Napoli,it Serie A,27,1997,33.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,16,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1726,Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,28,1996,17.6,46,28,7,26,13,20,36,55.6,16,18,5,13,15,61,26,2,Matches
1727,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,22,2002,17.7,22,17,12,5,5,9,16,56.3,7,20,4,16,14,36,17,1,Matches
1728,Víctor Meseguer,es ESP,MF,Valladolid,es La Liga,25,1999,4.6,10,6,4,4,2,2,10,20.0,8,3,0,3,2,12,4,1,Matches
1729,Rafik Messali,fr FRA,DF,Toulouse,fr Ligue 1,21,2003,5.1,15,8,6,6,3,7,8,87.5,1,9,1,8,10,25,12,0,Matches
1730,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33,1991,9.4,13,7,6,6,1,3,10,30.0,7,8,2,6,6,19,20,0,Matches
1731,Connor Metcalfe,au AUS,"MF,FW",St. Pauli,de Bundesliga,24,1999,4.0,2,0,1,1,0,0,5,0.0,5,4,0,4,3,5,8,0,Matches
1732,Karol Mets,ee EST,DF,St. Pauli,de Bundesliga,31,1993,10.0,13,8,6,7,0,4,7,57.1,3,9,3,6,12,25,60,0,Matches
1733,Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,32,1991,21.4,53,38,32,15,6,33,49,67.3,16,21,8,13,34,87,64,0,Matches
1734,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,33,1991,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1735,Shumaira Mheuka,eng ENG,MF,Chelsea,eng Premier League,16,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1736,Lucas Michal,fr FRA,"FW,MF",Monaco,fr Ligue 1,19,2005,1.3,5,3,3,2,0,2,4,50.0,2,2,0,2,1,6,2,0,Matches
1737,Florian Micheler,at AUT,MF,Hoffenheim,de Bundesliga,19,2005,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
1738,Miguel,es ESP,FW,Leganés,es La Liga,24,1999,19.2,16,7,6,4,6,4,14,28.6,10,15,4,11,4,20,23,1,Matches
1739,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,24,2000,14.3,29,15,8,13,8,9,22,40.9,13,18,0,18,8,37,6,0,Matches
1740,Georges Mikautadze,ge GEO,FW,Lyon,fr Ligue 1,23,2000,16.1,7,6,1,3,3,3,9,33.3,6,11,0,11,4,11,6,0,Matches
1741,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,fr Ligue 1,21,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
1742,Nikola Milenković,rs SRB,DF,Nott'ham Forest,eng Premier League,26,1997,37.0,51,29,36,13,2,27,34,79.4,7,41,24,17,27,78,209,1,Matches
1743,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,18,2006,3.5,14,11,5,7,2,7,14,50.0,7,5,1,4,2,16,5,2,Matches
1744,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,27,1997,37.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,18,4,Matches
1745,Éder Militão,br BRA,DF,Real Madrid,es La Liga,26,1998,10.4,19,17,14,5,0,7,12,58.3,5,13,8,5,12,31,35,0,Matches
1746,Luis Milla,es ESP,MF,Getafe,es La Liga,29,1994,31.9,61,40,28,25,8,35,72,48.6,37,25,0,25,24,85,28,3,Matches
1747,Pere Milla,es ESP,"MF,FW",Espanyol,es La Liga,31,1992,5.1,6,2,5,0,1,1,18,5.6,17,10,2,8,3,9,5,0,Matches
1748,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,22,2002,20.5,30,13,10,15,5,12,35,34.3,23,27,0,27,13,43,6,1,Matches
1749,James Milner,eng ENG,MF,Brighton,eng Premier League,38,1986,1.9,5,2,1,3,1,3,3,100.0,0,4,2,2,2,7,2,1,Matches
1750,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,27,1996,25.4,35,20,18,13,4,11,21,52.4,10,23,10,13,37,72,91,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1751,Yerry Mina,co COL,DF,Cagliari,it Serie A,29,1994,28.5,66,32,43,21,2,40,52,76.9,12,59,35,24,37,103,163,3,Matches
1752,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,29,1995,24.8,33,19,7,14,12,15,42,35.7,27,26,1,25,10,43,20,0,Matches
1753,Lucas Mincarelli,fr FRA,DF,Montpellier,fr Ligue 1,20,2004,7.9,17,10,6,9,2,6,13,46.2,7,8,5,3,9,26,27,0,Matches
1754,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,31,1993,12.4,7,6,6,1,0,2,2,100.0,0,13,11,2,7,14,61,1,Matches
1755,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,es La Liga,25,1999,30.3,38,24,21,12,5,26,69,37.7,43,35,5,30,22,60,46,7,Matches
1756,Kim Minsu,kr KOR,"MF,FW",Girona,es La Liga,18,2006,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
1757,Yankuba Minteh,gm GAM,"FW,MF",Brighton,eng Premier League,20,2004,20.4,48,35,25,13,10,17,45,37.8,28,22,0,22,11,59,31,0,Matches
1758,Bojan Miovski,mk MKD,FW,Girona,es La Liga,25,1999,9.7,7,5,2,2,3,2,7,28.6,5,4,0,4,2,9,7,0,Matches
1759,Rafa Mir,es ESP,"FW,MF",Valencia,es La Liga,27,1997,8.4,12,6,8,4,0,3,9,33.3,6,5,0,5,5,17,9,0,Matches
1760,Juan Miranda,es ESP,DF,Bologna,it Serie A,24,2000,25.3,32,18,11,14,7,14,33,42.4,19,21,3,18,23,55,50,1,Matches
1761,Fabio Miretti,it ITA,"MF,FW",Genoa,it Serie A,20,2003,18.6,28,15,6,14,8,18,33,54.5,15,20,1,19,7,35,13,2,Matches
1762,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,24,1999,34.4,91,55,57,27,7,25,46,54.3,21,68,12,56,19,110,108,2,Matches
1763,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,27,1997,28.9,45,27,15,14,16,19,49,38.8,30,48,3,45,14,59,10,0,Matches
1764,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,27,1997,27.4,79,54,42,30,7,53,73,72.6,20,47,11,36,47,126,96,2,Matches
1765,Koji Miyoshi,jp JPN,"FW,MF",Bochum,de Bundesliga,27,1997,5.2,8,5,2,1,5,4,9,44.4,5,10,1,9,2,10,2,0,Matches
1766,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,35,1989,26.6,43,24,17,16,10,20,45,44.4,25,29,5,24,17,60,41,0,Matches
1767,Jakub Moder,pl POL,MF,Brighton,eng Premier League,25,1999,0.1,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,3,0,Matches
1768,Rui Modesto,ao ANG,"DF,MF",Udinese,it Serie A,24,1999,6.8,16,12,4,9,3,7,9,77.8,2,10,0,10,8,24,13,0,Matches
1769,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,38,1985,20.3,31,20,16,13,2,14,32,43.8,18,17,5,12,27,58,17,0,Matches
1770,Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,,,5.0,5,5,1,3,1,1,2,50.0,1,4,0,4,0,5,5,0,Matches
1771,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,25,1999,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1772,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,26,1997,13.9,18,9,6,8,4,4,12,33.3,8,10,2,8,10,28,27,0,Matches
1773,Johan Mojica,co COL,DF,Mallorca,es La Liga,31,1992,30.6,35,23,26,6,3,19,40,47.5,21,13,5,8,26,61,84,3,Matches
1774,David Mokwa,fr FRA,"DF,FW",Hoffenheim,de Bundesliga,20,2004,0.2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
1775,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,es La Liga,20,2003,30.2,27,12,12,14,1,18,48,37.5,30,24,0,24,18,45,8,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1776,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,26,1998,17.7,44,19,21,21,2,31,56,55.4,25,16,3,13,13,57,53,0,Matches
1777,Florent Mollet,fr FRA,"MF,FW",Nantes,fr Ligue 1,32,1991,2.7,2,2,1,1,0,1,1,100.0,0,2,0,2,1,3,4,0,Matches
1778,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,26,1998,23.3,70,41,29,33,8,31,60,51.7,29,34,3,31,11,81,20,0,Matches
1779,Jeremy Monga,,"FW,MF",Leicester City,eng Premier League,,,1.2,2,1,0,1,1,1,1,100.0,0,3,2,1,0,2,1,0,Matches
1780,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,es La Liga,27,1997,1.3,4,2,3,1,0,3,4,75.0,1,0,0,0,2,6,11,0,Matches
1781,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,28,1996,36.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,24,4,Matches
1782,Mikey Moore,eng ENG,FW,Tottenham,eng Premier League,16,2007,4.1,2,1,2,0,0,0,4,0.0,4,2,0,2,1,3,4,0,Matches
1783,Álvaro Morata,es ESP,"FW,MF",Milan,it Serie A,31,1992,12.2,16,10,5,8,3,5,8,62.5,3,7,2,5,5,21,5,0,Matches
1784,Morato,br BRA,DF,Nott'ham Forest,eng Premier League,23,2001,10.1,22,14,18,3,1,13,21,61.9,8,14,5,9,10,32,78,2,Matches
1785,Diego Moreira,pt POR,"DF,MF",Strasbourg,fr Ligue 1,19,2004,28.5,44,28,17,19,8,24,50,48.0,26,23,4,19,35,79,65,0,Matches
1786,Alberto Moreno,es ESP,DF,Como,it Serie A,32,1992,19.2,25,11,17,8,0,12,26,46.2,14,12,3,9,14,39,40,2,Matches
1787,Álex Moreno,es ESP,"DF,MF",Nott'ham Forest,eng Premier League,31,1993,10.6,25,18,20,5,0,15,39,38.5,24,11,5,6,15,40,43,0,Matches
1788,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,32,1992,8.0,7,4,3,2,2,3,12,25.0,9,0,0,0,2,9,8,0,Matches
1789,Matias Moreno,ar ARG,DF,Fiorentina,it Serie A,20,2003,1.6,8,8,5,3,0,4,4,100.0,0,5,1,4,1,9,9,0,Matches
1790,Xavier Moreno,es ESP,FW,Valladolid,es La Liga,19,2004,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1791,Tete Morente,es ESP,"FW,MF",Lecce,it Serie A,27,1996,22.5,27,17,10,11,6,10,36,27.8,26,16,1,15,14,41,31,1,Matches
1792,Mateu Morey,es ESP,DF,Mallorca,es La Liga,24,2000,8.2,22,18,13,6,3,12,22,54.5,10,11,0,11,15,37,32,2,Matches
1793,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,21,2003,23.7,68,42,24,30,14,32,57,56.1,25,29,4,25,14,82,33,1,Matches
1794,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,25,1999,14.9,43,27,18,20,5,18,30,60.0,12,19,8,11,24,67,16,0,Matches
1795,Nikola Moro,hr CRO,MF,Bologna,it Serie A,26,1998,13.4,35,27,7,21,7,22,33,66.7,11,18,7,11,13,48,18,0,Matches
1796,Raúl Moro,es ESP,"MF,FW",Valladolid,es La Liga,21,2002,26.0,22,13,15,4,3,13,32,40.6,19,8,0,8,10,32,20,1,Matches
1797,Sam Morsy,eg EGY,MF,Ipswich Town,eng Premier League,32,1991,30.6,68,41,40,24,4,27,62,43.5,35,34,13,21,29,97,47,5,Matches
1798,Gabriel Moscardo,br BRA,"MF,DF",Reims,fr Ligue 1,18,2005,0.9,3,1,2,1,0,1,3,33.3,2,3,1,2,0,3,1,0,Matches
1799,Cristhian Mosquera,es ESP,DF,Valencia,es La Liga,20,2004,36.9,56,36,41,13,2,31,40,77.5,9,37,24,13,35,91,128,4,Matches
1800,Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,24,1999,15.3,11,8,3,5,3,1,15,6.7,14,11,1,10,2,13,10,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1801,Yerson Mosquera,co COL,DF,Wolves,eng Premier League,23,2001,4.9,11,7,9,2,0,9,14,64.3,5,13,10,3,10,21,14,0,Matches
1802,Dany Mota,pt POR,"FW,MF",Monza,it Serie A,26,1998,23.4,13,3,2,3,8,4,8,50.0,4,18,1,17,9,22,27,3,Matches
1803,Yael Mouanga,fr FRA,DF,Montpellier,fr Ligue 1,19,2005,10.5,14,8,9,3,2,7,9,77.8,2,16,8,8,10,24,50,0,Matches
1804,Aimen Moueffek,fr FRA,MF,Saint-Étienne,fr Ligue 1,23,2001,11.5,20,12,3,11,6,10,23,43.5,13,20,7,13,5,25,26,1,Matches
1805,Youssoufa Moukoko,de GER,"FW,MF",Nice,fr Ligue 1,19,2004,2.3,3,2,2,1,0,1,2,50.0,1,2,0,2,0,3,0,0,Matches
1806,Steve Mounié,bj BEN,"FW,MF",Augsburg,de Bundesliga,29,1994,3.9,4,4,0,1,3,0,1,0.0,1,1,1,0,1,5,5,1,Matches
1807,Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,25,1999,6.9,15,5,5,8,2,9,12,75.0,3,11,1,10,4,19,4,0,Matches
1808,Santiago Mouriño,uy URU,DF,Alavés,es La Liga,22,2002,20.5,43,28,31,12,0,21,38,55.3,17,27,12,15,29,72,120,0,Matches
1809,Louis Mouton,fr FRA,MF,Saint-Étienne,fr Ligue 1,22,2002,11.6,49,25,14,25,10,22,37,59.5,15,17,3,14,10,59,19,0,Matches
1810,Divin Mubama,eng ENG,FW,Manchester City,eng Premier League,19,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1811,Mykhailo Mudryk,ua UKR,FW,Chelsea,eng Premier League,23,2001,1.7,2,2,2,0,0,0,0,,0,3,1,2,0,2,1,0,Matches
1812,Ngal'Ayel Mukau,cd COD,MF,Lille,fr Ligue 1,19,2004,13.2,33,18,9,22,2,17,29,58.6,12,14,0,14,15,48,22,0,Matches
1813,Nordi Mukiele,fr FRA,DF,Leverkusen,de Bundesliga,26,1997,10.0,20,16,8,8,4,12,18,66.7,6,10,0,10,16,36,37,2,Matches
1814,Florian Müller,de GER,GK,Freiburg,de Bundesliga,26,1997,8.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
1815,Kevin Müller,de GER,GK,Heidenheim,de Bundesliga,33,1991,32.7,3,2,3,0,0,3,3,100.0,0,0,0,0,0,3,13,4,Matches
1816,Marius Müller,de GER,GK,Wolfsburg,de Bundesliga,31,1993,5.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1817,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,34,1989,13.6,8,5,2,3,3,4,16,25.0,12,10,0,10,2,10,14,0,Matches
1818,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,26,1998,22.4,37,25,30,7,0,17,27,63.0,10,40,29,11,23,60,125,0,Matches
1819,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,eng Premier League,28,1996,12.0,24,10,7,11,6,13,23,56.5,10,14,1,13,6,30,18,0,Matches
1820,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,28,1996,18.8,36,18,22,9,5,22,38,57.9,16,27,3,24,17,53,35,0,Matches
1821,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,23,2001,10.7,10,5,3,5,2,4,4,100.0,0,9,2,7,5,15,14,0,Matches
1822,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,26,1997,12.2,24,12,14,8,2,14,28,50.0,14,11,6,5,14,38,47,0,Matches
1823,Álex Muñoz,es ESP,DF,Las Palmas,es La Liga,30,1994,15.7,39,29,22,16,1,21,38,55.3,17,28,11,17,16,55,69,0,Matches
1824,Daniel Muñoz,co COL,DF,Crystal Palace,eng Premier League,28,1996,35.9,123,80,57,41,25,55,97,56.7,42,40,6,34,44,167,108,1,Matches
1825,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,21,2002,6.8,5,2,3,2,0,3,9,33.3,6,9,2,7,4,9,12,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
